주차,아이템대분류,중분류,소분류,판매량,판매액,정상가환원매출,할인율(%)
202038,외의류,조끼,조끼(베스트),22365,-60102116,1428163500,104.2
202038,외의류,코트,모직코트,444,17724600,56452200,68.6
202038,치마류,스커트,다이마루스커트,240,4185600,7176000,41.7
202038,치마류,스커트,데님스커트,4,523600,239600,-118.5
202038,치마류,스커트,스웨터스커트,160,4712200,4784000,1.5
202038,치마류,스커트,스커트짧은형,974,19706082,33558600,41.3
202038,치마류,원피스,우븐나시원피스,405,13461750,17269500,22.0
202038,치마류,원피스,원피스(니트),1116,38973638,50768400,23.2
202038,치마류,원피스,원피스(우븐)/점프수트,36,1704620,2156400,21.0
202038,치마류,원피스,진원피스,0,0,0,
202038,티셔츠류,긴팔티셔츠,무지긴팔티,80,1080320,1592000,32.1
202038,티셔츠류,긴팔티셔츠,변형긴팔티,2499,7047331,17474600,59.7
202038,티셔츠류,긴팔티셔츠,스트라이프긴팔티,1378,34147348,40402200,15.5
202038,티셔츠류,나시형티셔츠,민소매티,135,951600,2215500,57.0
202038,티셔츠류,런닝형티셔츠,무지반팔티,-706,-4078000,-11521400,64.6
202038,티셔츠류,런닝형티셔츠,변형반팔티,16395,220625580,378766500,41.8
202038,티셔츠류,런닝형티셔츠,스트라이프반팔티,455,7733580,11442500,32.4
202038,티셔츠류,런닝형티셔츠,전사반팔티,19928,194270095,317531200,38.8
202038,티셔츠류,맨투맨,맨투맨무지,129758,3723781053,4653024200,20.0
202038,티셔츠류,맨투맨,맨투맨변형,11940,182262400,512172000,64.4
202038,티셔츠류,맨투맨,맨투맨후드형,26916,1068220370,1232688400,13.3
202038,티셔츠류,맨투맨,집업,65876,3138354095,3605852400,13.0
202038,티셔츠류,반팔티셔츠,변형폴로티,1178,47289300,35222200,-34.3
202038,패션잡화,가방,가방,2209,77539646,90895100,14.7
202038,패션잡화,가방,보조가방,10,141600,259000,45.3
202038,패션잡화,가방,숄더백,3244,74744250,90303600,17.2
202038,패션잡화,모자,겨울모자,220,3350540,3498000,4.2
202038,패션잡화,모자,모자,1774,27768330,35276600,21.3
202038,패션잡화,양말,양말,101803,11809856,397409700,97.0
202038,패션잡화,지갑,지갑류,580,5583520,8430000,33.8
202038,패션잡화,패브릭잡화,목도리(머플러),-5,-81400,-81400,0.0
202039,바지류,바지,다이마루바지,22721,519190698,796295900,34.8
202039,바지류,바지,면바지,25233,634357957,928396700,31.7
202039,바지류,바지,반바지,262,3268384,5345800,38.9
202039,바지류,바지,변형바지,4159,94615557,147254100,35.7
202039,바지류,청바지,청바지,7058,208043525,283110200,26.5
202039,셔츠류,남방,무지 셔츠,6433,175051282,192342700,9.0
202039,셔츠류,남방,변형 셔츠,2562,84509270,123043800,31.3
202039,셔츠류,남방,스트라이프,356,5635727,10644400,47.1
202039,셔츠류,남방,체크,14756,488925915,606364400,19.4
202039,셔츠류,블라우스,"블라우스(반팔,긴팔)",0,0,0,
202039,스웨터류,스웨터,POLAR,4064,47479260,137033600,65.4
202039,스웨터류,스웨터,V-NECK스웨터,6168,189444706,239975200,21.1
202039,스웨터류,스웨터,풀오버스웨터,35298,1107286572,1437840200,23.0
202039,스웨터류,스웨터가디건,가디건,35922,1327228032,1492387800,11.1
202039,스포츠화,스포츠화,부츠,48,240000,1723200,86.1
202039,신발,슬리퍼,슬리퍼(신발류),250,1364798,3873000,64.8
202039,신발,캔버스화,운동화,4320,39651602,98344000,59.7
202039,실내복,모시내의,여성모시세트,536,18212376,21386400,14.8
202039,실내복,파자마,여성파자마,2403,46964850,95879700,51.0
202039,액세서리,액세서리 기타,"와펜,브로찌류",31,249700,336700,25.8
202039,외의류,쟈켓,데님자켓,1308,36129000,79189200,54.4
202039,외의류,쟈켓,일반쟈켓류,5506,255349482,363509400,29.8
202039,외의류,점퍼,다운점퍼,719,27477872,111289200,75.3
202039,외의류,점퍼,일반점퍼,91813,4082647280,5955856300,31.5
202039,외의류,점퍼,패딩점퍼,25596,2440607608,2539477200,3.9
202039,외의류,조끼,조끼(베스트),-69275,-2469035632,-3148932500,21.6
202039,외의류,코트,모직코트,-320,-12128000,-41280000,70.6
202039,치마류,스커트,다이마루스커트,129,3071220,3857100,20.4
202039,치마류,스커트,데님스커트,14,289000,438600,34.1
202039,치마류,스커트,스웨터스커트,354,9585748,10604600,9.6
202039,치마류,스커트,스커트짧은형,1030,21948698,38001000,42.2
202039,치마류,원피스,우븐나시원피스,562,5962260,23763800,74.9
202039,치마류,원피스,원피스(니트),642,26213158,30325800,13.6
202039,치마류,원피스,원피스(우븐)/점프수트,32,1733682,1916800,9.6
202039,티셔츠류,긴팔티셔츠,무지긴팔티,214,1321004,4386600,69.9
202039,티셔츠류,긴팔티셔츠,변형긴팔티,2102,-27666032,-15002200,-84.4
202039,티셔츠류,긴팔티셔츠,스트라이프긴팔티,2916,55310968,87108400,36.5
202039,티셔츠류,나시형티셔츠,민소매티,18,81900,232200,64.7
202039,티셔츠류,런닝형티셔츠,무지반팔티,224,1980800,3049600,35.0
202039,티셔츠류,런닝형티셔츠,변형반팔티,11468,137914782,264625200,47.9
202039,티셔츠류,런닝형티셔츠,스트라이프반팔티,124,879180,2971600,70.4
202039,티셔츠류,런닝형티셔츠,전사반팔티,10491,80924231,172050900,53.0
202039,티셔츠류,맨투맨,맨투맨무지,308291,8539321203,11361420900,24.8
202039,티셔츠류,맨투맨,맨투맨변형,-880,-17268400,-50512000,65.8
202039,티셔츠류,맨투맨,맨투맨후드형,27274,746425157,1131352600,34.0
202039,티셔츠류,맨투맨,집업,55080,2297631519,3171492000,27.6
202039,티셔츠류,반팔티셔츠,변형폴로티,1818,28127320,54358200,48.3
202039,패션잡화,가방,가방,1796,64817130,75510400,14.2
202039,패션잡화,가방,보조가방,17,219252,440300,50.2
202039,패션잡화,가방,숄더백,4771,115839210,142620900,18.8
202039,패션잡화,모자,겨울모자,556,7655628,8552400,10.5
202039,패션잡화,모자,모자,2041,35823609,43423900,17.5
202039,패션잡화,양말,양말,-337307,-31390212,-1314973300,97.6
202039,패션잡화,장갑,장갑,168,1663200,3343200,50.3
202039,패션잡화,지갑,지갑류,495,5681066,7794500,27.1
202039,패션잡화,패브릭잡화,목도리(머플러),471,3760440,8208900,54.2
202040,바지류,바지,다이마루바지,26130,479683425,930714300,48.5
202040,바지류,바지,면바지,31283,749728155,1197521700,37.4
202040,바지류,바지,반바지,2382,-1012416,47865800,102.1
202040,바지류,바지,변형바지,12379,122393915,487742100,74.9
202040,바지류,청바지,청바지,11012,327818017,438969500,25.3
202040,셔츠류,남방,무지 셔츠,7845,176673576,234336500,24.6
202040,셔츠류,남방,변형 셔츠,4968,110652495,230100000,51.9
202040,셔츠류,남방,스트라이프,597,7384716,18680300,60.5
202040,셔츠류,남방,체크,17567,494303949,714771700,30.8
202040,셔츠류,블라우스,"블라우스(반팔,긴팔)",-81,-6226328,-4161900,-49.6
202040,스웨터류,스웨터,POLAR,12168,150408608,536863200,72.0
202040,스웨터류,스웨터,V-NECK스웨터,4169,145582840,163123100,10.8
202040,스웨터류,스웨터,기본스웨터,89,602852,2680800,77.5
202040,스웨터류,스웨터,풀오버스웨터,40090,1519863745,1716959000,11.5
202040,스웨터류,스웨터가디건,가디건,18357,704857363,786441300,10.4
202040,스포츠웨어류,수영복,수영복,24,43056,717600,94.0
202040,스포츠화,스포츠화,부츠,2286,6818286,74110800,90.8
202040,신발,슬리퍼,슬리퍼(신발류),951,3616472,23571900,84.7
202040,신발,캔버스화,운동화,8936,90774280,205967300,55.9
202040,실내복,모시내의,여성모시세트,592,19499232,23620800,17.4
202040,실내복,파자마,여성파자마,2004,40457946,79959600,49.4
202040,액세서리,액세서리 기타,"와펜,브로찌류",10,163000,181000,9.9
202040,외의류,쟈켓,데님자켓,957,18020714,64435800,72.0
202040,외의류,쟈켓,일반쟈켓류,6171,257416946,420302900,38.8
202040,외의류,점퍼,다운점퍼,4686,59855177,1001965800,94.0
202040,외의류,점퍼,일반점퍼,105018,4708702648,6755400900,30.3
202040,외의류,점퍼,패딩점퍼,22198,2176117182,2386173200,8.8
202040,외의류,조끼,조끼(베스트),42252,698004560,1665383600,58.1
202040,외의류,코트,모직코트,771,10361398,91259200,88.6
202040,주얼리,악세서리외,캔들,-2,-11800,-11800,0.0
202040,치마류,스커트,다이마루스커트,424,3167016,9397600,66.3
202040,치마류,스커트,데님스커트,36,1064808,1236400,13.9
202040,치마류,스커트,스웨터스커트,396,10934152,11840400,7.7
202040,치마류,스커트,스커트짧은형,15222,73025842,608341800,88.0
202040,치마류,원피스,우븐나시원피스,2364,10220572,104582700,90.2
202040,치마류,원피스,원피스(니트),748,23077093,33183200,30.5
202040,치마류,원피스,원피스(우븐)/점프수트,38,2017713,2276200,11.4
202040,치마류,원피스,진원피스,76,312120,3866400,91.9
202040,티셔츠류,긴팔티셔츠,무지긴팔티,704,1832154,11459600,84.0
202040,티셔츠류,긴팔티셔츠,변형긴팔티,40486,106225989,803728600,86.8
202040,티셔츠류,긴팔티셔츠,스트라이프긴팔티,2354,27597822,65108600,57.6
202040,티셔츠류,나시형티셔츠,민소매티,60,556590,1023000,45.6
202040,티셔츠류,런닝형티셔츠,무지반팔티,421,3082000,6976900,55.8
202040,티셔츠류,런닝형티셔츠,변형반팔티,7423,88589108,176843700,49.9
202040,티셔츠류,런닝형티셔츠,스트라이프반팔티,178,1299400,3922200,66.9
202040,티셔츠류,런닝형티셔츠,전사반팔티,6106,53616296,102821400,47.9
202040,티셔츠류,맨투맨,맨투맨무지,224728,6314673169,8072596300,21.8
202040,티셔츠류,맨투맨,맨투맨변형,5079,144634758,266152100,45.7
202040,티셔츠류,맨투맨,맨투맨후드형,22929,395837310,904919900,56.3
202040,티셔츠류,맨투맨,집업,106354,4437877680,5553540600,20.1
202040,티셔츠류,반팔티셔츠,변형폴로티,277,3955200,8402300,52.9
202040,티셔츠류,반팔티셔츠,티셔츠반팔티선염,13,518700,518700,0.0
202040,패션잡화,가방,가방,889,29389679,38265100,23.2
202040,패션잡화,가방,보조가방,-36,-955836,-549000,-74.1
202040,패션잡화,가방,숄더백,4918,109416968,139871300,21.8
202040,패션잡화,모자,겨울모자,551,7685529,8348500,7.9
202040,패션잡화,모자,모자,2075,39308268,46697300,15.8
202040,패션잡화,양말,양말,-3602,2939294,-12406600,123.7
202040,패션잡화,장갑,장갑,16,123444,290400,57.5
202040,패션잡화,지갑,지갑류,376,4784826,6382400,25.0
202040,패션잡화,패브릭잡화,목도리(머플러),868,3380459,16974200,80.1
202041,바지류,바지,다이마루바지,26113,607999082,939598700,35.3
202041,바지류,바지,면바지,28798,784480847,1064410200,26.3
202041,바지류,바지,반바지,370,4158424,8299000,49.9
202041,바지류,바지,변형바지,4994,117764976,169670600,30.6
202041,바지류,청바지,청바지,9218,284691660,366774200,22.4
202041,셔츠류,남방,무지 셔츠,6356,160846752,190042400,15.4
202041,셔츠류,남방,변형 셔츠,4215,147161594,213178500,31.0
202041,셔츠류,남방,스트라이프,375,3723319,11212500,66.8
202041,셔츠류,남방,체크,11956,407927718,494244400,17.5
202041,셔츠류,블라우스,"블라우스(반팔,긴팔)",61,66700,2343900,97.2
202041,스웨터류,스웨터,POLAR,7208,68159104,259759200,73.8
202041,스웨터류,스웨터,V-NECK스웨터,5129,150049370,200867100,25.3
202041,스웨터류,스웨터,풀오버스웨터,44141,1632296178,1877377900,13.1
202041,스웨터류,스웨터가디건,가디건,19809,742852316,863849100,14.0
202041,신발,슬리퍼,슬리퍼(신발류),557,3070900,7432300,58.7
202041,신발,캔버스화,운동화,3025,29005790,69801500,58.4
202041,실내복,모시내의,여성모시세트,616,18186000,24578400,26.0
202041,실내복,파자마,여성파자마,1911,42451170,76248900,44.3
202041,액세서리,액세서리 기타,"와펜,브로찌류",6,59400,77400,23.3
202041,외의류,쟈켓,데님자켓,1224,30768280,74877600,58.9
202041,외의류,쟈켓,일반쟈켓류,6994,320018176,441680600,27.5
202041,외의류,점퍼,다운점퍼,488,12904990,84035300,84.6
202041,외의류,점퍼,일반점퍼,223960,10248788021,14667260500,30.1
202041,외의류,점퍼,패딩점퍼,62040,5678746374,6120158400,7.2
202041,외의류,조끼,조끼(베스트),-17956,-1533261125,-660604400,-132.1
202041,외의류,코트,모직코트,698,21484200,90042000,76.1
202041,주얼리,시계,탁상시계,3,23700,23700,0.0
202041,치마류,스커트,다이마루스커트,309,6580030,9239100,28.8
202041,치마류,스커트,데님스커트,8,111200,439200,74.7
202041,치마류,스커트,스웨터스커트,416,11355386,12518400,9.3
202041,치마류,스커트,스커트짧은형,642,16328564,24543800,33.5
202041,치마류,원피스,우븐나시원피스,-11,-8300,-218900,96.2
202041,치마류,원피스,원피스(니트),685,29149315,33811500,13.8
202041,치마류,원피스,원피스(우븐)/점프수트,50,2723743,2995000,9.1
202041,치마류,원피스,진원피스,4,59600,199600,70.1
202041,티셔츠류,긴팔티셔츠,무지긴팔티,242,1858040,4743800,60.8
202041,티셔츠류,긴팔티셔츠,변형긴팔티,2213,-15433534,-539300,-2761.8
202041,티셔츠류,긴팔티셔츠,스트라이프긴팔티,1020,18106220,29834000,39.3
202041,티셔츠류,나시형티셔츠,민소매티,45,465900,787500,40.8
202041,티셔츠류,런닝형티셔츠,무지반팔티,169,1002220,1851100,45.9
202041,티셔츠류,런닝형티셔츠,변형반팔티,6364,81235158,171707600,52.7
202041,티셔츠류,런닝형티셔츠,스트라이프반팔티,114,1080200,3164600,65.9
202041,티셔츠류,런닝형티셔츠,전사반팔티,4185,29797108,69235500,57.0
202041,티셔츠류,맨투맨,맨투맨무지,244142,6687835448,8590305800,22.1
202041,티셔츠류,맨투맨,맨투맨변형,20267,748108800,1009733300,25.9
202041,티셔츠류,맨투맨,맨투맨후드형,31197,1057479035,1345180300,21.4
202041,티셔츠류,맨투맨,집업,84299,3604500924,4933960100,26.9
202041,티셔츠류,반팔티셔츠,변형폴로티,290,5194400,8671000,40.1
202041,티셔츠류,반팔티셔츠,티셔츠반팔티선염,-8,-239200,-239200,0.0
202041,패션잡화,가방,가방,3473,139492575,152512700,8.5
202041,패션잡화,가방,보조가방,4,51600,103600,50.2
202041,패션잡화,가방,숄더백,4698,122912641,138758200,11.4
202041,패션잡화,모자,겨울모자,776,10254988,11666400,12.1
202041,패션잡화,모자,모자,2568,50301825,59037200,14.8
202041,패션잡화,양말,양말,686,3064928,3351400,8.5
202041,패션잡화,장갑,장갑,112,996800,2228800,55.3
202041,패션잡화,지갑,지갑류,293,3447684,5038700,31.6
202041,패션잡화,패브릭잡화,목도리(머플러),290,3706288,5539000,33.1
202042,바지류,바지,다이마루바지,20197,539518474,736692300,26.8
202042,바지류,바지,면바지,15038,492331557,500526200,1.6
202042,바지류,바지,반바지,-933,-12342900,-24920700,50.5
202042,바지류,바지,변형바지,4579,115931105,151592100,23.5
202042,바지류,청바지,청바지,8017,268077645,321064300,16.5
202042,셔츠류,남방,무지 셔츠,3137,79608514,93786300,15.1
202042,셔츠류,남방,변형 셔츠,4066,153418510,214953400,28.6
202042,셔츠류,남방,스트라이프,-406,-4356055,-12139400,64.1
202042,셔츠류,남방,체크,7936,278276316,346106400,19.6
202042,셔츠류,블라우스,"블라우스(반팔,긴팔)",-257,-11569240,-12244300,5.5
202042,스웨터류,스웨터,POLAR,4688,38383312,150171200,74.4
202042,스웨터류,스웨터,V-NECK스웨터,3143,93734402,121857700,23.1
202042,스웨터류,스웨터,기본스웨터,-24,-240000,-717600,66.6
202042,스웨터류,스웨터,풀오버스웨터,35441,1394788572,1528735900,8.8
202042,스웨터류,스웨터가디건,가디건,12503,450335044,551259700,18.3
202042,스포츠화,스포츠화,부츠,12,120000,358800,66.6
202042,신발,슬리퍼,슬리퍼(신발류),-1513,-13277850,-21640700,38.6
202042,신발,캔버스화,운동화,2529,24841920,58895100,57.8
202042,실내복,모시내의,여성모시세트,336,10807104,13406400,19.4
202042,실내복,파자마,여성파자마,3363,67007790,134183700,50.1
202042,액세서리,액세서리 기타,"와펜,브로찌류",15,294619,349500,15.7
202042,외의류,쟈켓,데님자켓,1104,36538000,67889600,46.2
202042,외의류,쟈켓,일반쟈켓류,4992,227074524,324520800,30.0
202042,외의류,점퍼,다운점퍼,1188,57512080,243587500,76.4
202042,외의류,점퍼,일반점퍼,195398,10174502039,13098538800,22.3
202042,외의류,점퍼,패딩점퍼,118842,11205198108,11820678800,5.2
202042,외의류,조끼,조끼(베스트),-30831,-1921153016,-1174946900,-63.5
202042,외의류,코트,모직코트,432,22876800,53960400,57.6
202042,치마류,스커트,다이마루스커트,150,2920320,4485000,34.9
202042,치마류,스커트,데님스커트,36,451760,1276400,64.6
202042,치마류,스커트,스웨터스커트,366,9925080,11003400,9.8
202042,치마류,스커트,스커트짧은형,380,9891984,14538000,32.0
202042,치마류,원피스,우븐나시원피스,-45,-2192780,-1745500,-25.6
202042,치마류,원피스,원피스(니트),811,27350328,37628900,27.3
202042,치마류,원피스,원피스(우븐)/점프수트,24,1266780,1437600,11.9
202042,치마류,원피스,진원피스,6,119440,299400,60.1
202042,티셔츠류,긴팔티셔츠,무지긴팔티,54,826600,1050600,21.3
202042,티셔츠류,긴팔티셔츠,변형긴팔티,1506,14959062,31649400,52.7
202042,티셔츠류,긴팔티셔츠,스트라이프긴팔티,1208,22817212,36103200,36.8
202042,티셔츠류,나시형티셔츠,민소매티,48,334050,817200,59.1
202042,티셔츠류,런닝형티셔츠,무지반팔티,-115,-4029280,-3418500,-17.9
202042,티셔츠류,런닝형티셔츠,변형반팔티,4206,57191160,112179400,49.0
202042,티셔츠류,런닝형티셔츠,스트라이프반팔티,9,116100,233100,50.2
202042,티셔츠류,런닝형티셔츠,전사반팔티,-1532,-18407524,-16848800,-9.3
202042,티셔츠류,맨투맨,맨투맨무지,156091,4817341316,5765150900,16.4
202042,티셔츠류,맨투맨,맨투맨변형,-10257,-318770460,-511494300,37.7
202042,티셔츠류,맨투맨,맨투맨후드형,24308,872932006,1080569200,19.2
202042,티셔츠류,맨투맨,집업,121460,5930901864,6616574000,10.4
202042,티셔츠류,반팔티셔츠,변형폴로티,-1620,-11448000,-48438000,76.4
202042,티셔츠류,반팔티셔츠,티셔츠반팔티선염,-16,-158400,-478400,66.9
202042,패션잡화,가방,가방,1703,66443927,76767700,13.4
202042,패션잡화,가방,보조가방,10,171000,259000,34.0
202042,패션잡화,가방,숄더백,4749,122504421,139287100,12.0
202042,패션잡화,모자,겨울모자,804,11096240,11871600,6.5
202042,패션잡화,모자,모자,1972,41731092,46234800,9.7
202042,패션잡화,양말,양말,714,3044104,3424600,11.1
202042,패션잡화,장갑,장갑,76,1512400,1512400,0.0
202042,패션잡화,지갑,지갑류,264,3407128,3925600,13.2
202042,패션잡화,패브릭잡화,목도리(머플러),1078,13972198,21470200,34.9
202043,바지류,바지,다이마루바지,37246,841376382,1403315400,40.0
202043,바지류,바지,면바지,32654,760866424,1237674600,38.5
202043,바지류,바지,반바지,-990,-32043600,-21813000,-46.9
202043,바지류,바지,변형바지,8206,158510763,266859400,40.6
202043,바지류,청바지,청바지,9417,313783520,375654300,16.5
202043,셔츠류,남방,무지 셔츠,2796,72461508,83600400,13.3
202043,셔츠류,남방,변형 셔츠,4207,201282808,259879300,22.5
202043,셔츠류,남방,스트라이프,990,11390280,29601000,61.5
202043,셔츠류,남방,체크,7655,215259332,329774500,34.7
202043,셔츠류,블라우스,"블라우스(반팔,긴팔)",74,652600,3232600,79.8
202043,스웨터류,스웨터,POLAR,10664,70800052,389253600,81.8
202043,스웨터류,스웨터,V-NECK스웨터,3622,92456456,139509800,33.7
202043,스웨터류,스웨터,풀오버스웨터,39936,1395957680,1692748400,17.5
202043,스웨터류,스웨터가디건,가디건,11947,369272520,520595300,29.1
202043,신발,슬리퍼,슬리퍼(신발류),950,6102000,15015000,59.4
202043,신발,캔버스화,운동화,7669,62977640,182065100,65.4
202043,실내복,모시내의,여성모시세트,384,11522808,15321600,24.8
202043,실내복,파자마,여성파자마,321,6808230,12807900,46.8
202043,액세서리,액세서리 기타,"와펜,브로찌류",-8,-207200,-207200,0.0
202043,외의류,쟈켓,데님자켓,848,31811320,55795200,43.0
202043,외의류,쟈켓,일반쟈켓류,4648,214919383,287435200,25.2
202043,외의류,점퍼,다운점퍼,1805,106745930,378244700,71.8
202043,외의류,점퍼,일반점퍼,261617,12462338437,17547824900,29.0
202043,외의류,점퍼,패딩점퍼,221031,20260167421,21978939600,7.8
202043,외의류,조끼,조끼(베스트),-37643,-2723956718,-1422275700,-91.5
202043,외의류,코트,모직코트,506,22758560,63506400,64.2
202043,치마류,스커트,다이마루스커트,69,1113510,2063100,46.0
202043,치마류,스커트,데님스커트,24,-932000,757600,223.0
202043,치마류,스커트,스웨터스커트,426,10992496,12917400,14.9
202043,치마류,스커트,스커트짧은형,724,13988980,26307600,46.8
202043,치마류,원피스,우븐나시원피스,61,-2294550,3313900,169.2
202043,치마류,원피스,원피스(니트),122,12562728,9487800,-32.4
202043,치마류,원피스,원피스(우븐)/점프수트,25,1317870,1497500,12.0
202043,치마류,원피스,진원피스,0,0,0,
202043,티셔츠류,긴팔티셔츠,무지긴팔티,140,1140140,2738000,58.4
202043,티셔츠류,긴팔티셔츠,변형긴팔티,3107,45559900,101989300,55.3
202043,티셔츠류,긴팔티셔츠,스트라이프긴팔티,2128,27075980,63627200,57.4
202043,티셔츠류,나시형티셔츠,민소매티,54,422250,1002600,57.9
202043,티셔츠류,런닝형티셔츠,무지반팔티,1092,6108120,9886800,38.2
202043,티셔츠류,런닝형티셔츠,변형반팔티,9394,99523540,236548600,57.9
202043,티셔츠류,런닝형티셔츠,스트라이프반팔티,92,569700,2166800,73.7
202043,티셔츠류,런닝형티셔츠,전사반팔티,4001,20629580,67267900,69.3
202043,티셔츠류,맨투맨,맨투맨무지,240034,6855969524,8948976600,23.4
202043,티셔츠류,맨투맨,맨투맨변형,-4232,-108409200,-218216800,50.3
202043,티셔츠류,맨투맨,맨투맨후드형,35340,928560034,1508296000,38.4
202043,티셔츠류,맨투맨,집업,70933,3411305337,4065876700,16.1
202043,티셔츠류,반팔티셔츠,변형폴로티,316,6163200,9448400,34.8
202043,티셔츠류,반팔티셔츠,티셔츠반팔티선염,0,0,0,
202043,패션잡화,가방,가방,2012,76092784,90668800,16.1
202043,패션잡화,가방,보조가방,21,251860,543900,53.7
202043,패션잡화,가방,숄더백,4613,121529519,138098700,12.0
202043,패션잡화,모자,겨울모자,1080,14055212,15756000,10.8
202043,패션잡화,모자,모자,2355,50382082,57430500,12.3
202043,패션잡화,양말,양말,1175,3346062,5788000,42.2
202043,패션잡화,장갑,장갑,228,3089392,4201200,26.5
202043,패션잡화,지갑,지갑류,401,1851880,6479900,71.4
202043,패션잡화,패브릭잡화,목도리(머플러),1772,28359891,36026800,21.3
202044,바지류,바지,다이마루바지,20396,497235110,767208000,35.2
202044,바지류,바지,면바지,19177,527825899,711482300,25.8
202044,바지류,바지,반바지,-110,-2419000,-2897000,16.5
202044,바지류,바지,변형바지,5599,123093651,176920100,30.4
202044,바지류,청바지,청바지,6341,224528305,257225900,12.7
202044,셔츠류,남방,무지 셔츠,1783,40788900,53310200,23.5
202044,셔츠류,남방,변형 셔츠,2243,103149692,120705700,14.5
202044,셔츠류,남방,스트라이프,418,4599414,12798200,64.1
202044,셔츠류,남방,체크,3370,144350288,145883000,1.1
202044,셔츠류,블라우스,"블라우스(반팔,긴팔)",42,396400,1675800,76.3
202044,스웨터류,스웨터,POLAR,4016,62758448,137198400,54.3
202044,스웨터류,스웨터,V-NECK스웨터,2674,69710716,103788600,32.8
202044,스웨터류,스웨터,기본스웨터,16,160000,478400,66.6
202044,스웨터류,스웨터,풀오버스웨터,32421,1175041516,1377717900,14.7
202044,스웨터류,스웨터가디건,가디건,7480,246790816,333407200,26.0
202044,신발,슬리퍼,슬리퍼(신발류),-26,-359200,-665400,46.0
202044,신발,캔버스화,운동화,3388,33855276,77840400,56.5
202044,실내복,모시내의,여성모시세트,112,3988784,4468800,10.7
202044,실내복,파자마,여성파자마,360,6982290,14364000,51.4
202044,액세서리,액세서리 기타,"와펜,브로찌류",9,89100,116100,23.3
202044,외의류,쟈켓,데님자켓,136,7342584,9706400,24.4
202044,외의류,쟈켓,일반쟈켓류,2938,138098056,183766200,24.9
202044,외의류,점퍼,다운점퍼,1015,30039920,195646000,84.6
202044,외의류,점퍼,일반점퍼,427103,19993999728,27609733500,27.6
202044,외의류,점퍼,패딩점퍼,275396,24457913352,27178581900,10.0
202044,외의류,조끼,조끼(베스트),-62431,-3004347916,-2438166900,-23.2
202044,외의류,코트,모직코트,538,16066744,67001600,76.0
202044,치마류,스커트,다이마루스커트,97,1632020,2900300,43.7
202044,치마류,스커트,데님스커트,6,169180,199400,15.2
202044,치마류,스커트,스웨터스커트,358,9171836,10964200,16.3
202044,치마류,스커트,스커트짧은형,486,8984320,16711400,46.2
202044,치마류,원피스,우븐나시원피스,-4,-409500,-129600,-216.0
202044,치마류,원피스,원피스(니트),320,13727545,15798000,13.1
202044,치마류,원피스,원피스(우븐)/점프수트,20,1084320,1198000,9.5
202044,치마류,원피스,진원피스,0,0,0,
202044,티셔츠류,긴팔티셔츠,무지긴팔티,132,1007400,2098800,52.0
202044,티셔츠류,긴팔티셔츠,변형긴팔티,1904,-13874208,11197600,223.9
202044,티셔츠류,긴팔티셔츠,스트라이프긴팔티,496,5646400,14734400,61.7
202044,티셔츠류,나시형티셔츠,민소매티,27,249300,429300,41.9
202044,티셔츠류,런닝형티셔츠,무지반팔티,72,824400,973800,15.3
202044,티셔츠류,런닝형티셔츠,변형반팔티,2112,-36672660,36432800,200.7
202044,티셔츠류,런닝형티셔츠,스트라이프반팔티,58,605700,1250200,51.6
202044,티셔츠류,런닝형티셔츠,전사반팔티,2676,23472920,46800400,49.8
202044,티셔츠류,맨투맨,맨투맨무지,134983,3908018488,5150291700,24.1
202044,티셔츠류,맨투맨,맨투맨변형,9184,192665600,448961600,57.1
202044,티셔츠류,맨투맨,맨투맨후드형,22487,668493943,906371300,26.2
202044,티셔츠류,맨투맨,집업,33777,1215570824,2245392300,45.9
202044,티셔츠류,반팔티셔츠,변형폴로티,160,2144000,4784000,55.2
202044,패션잡화,가방,가방,1382,49155686,62511800,21.4
202044,패션잡화,가방,보조가방,22,246330,569800,56.8
202044,패션잡화,가방,숄더백,3618,98147924,108064200,9.2
202044,패션잡화,모자,겨울모자,996,12439656,14060400,11.5
202044,패션잡화,모자,모자,1562,33975355,38875800,12.6
202044,패션잡화,양말,양말,417,2167588,2317300,6.5
202044,패션잡화,장갑,장갑,224,3906280,4377600,10.8
202044,패션잡화,지갑,지갑류,612,4844700,10330800,53.1
202044,패션잡화,패브릭잡화,목도리(머플러),1315,26688952,28240500,5.5
202045,바지류,바지,다이마루바지,16652,427737738,615468800,30.5
202045,바지류,바지,면바지,19809,565916152,754639100,25.0
202045,바지류,바지,반바지,811,6938800,19994900,65.3
202045,바지류,바지,변형바지,5666,135437826,179753400,24.7
202045,바지류,청바지,청바지,7954,286100550,318516600,10.2
202045,셔츠류,남방,무지 셔츠,2693,57273128,80520700,28.9
202045,셔츠류,남방,변형 셔츠,2496,109466664,139630400,21.6
202045,셔츠류,남방,스트라이프,451,5484980,13574900,59.6
202045,셔츠류,남방,체크,5912,170662672,256368800,33.4
202045,셔츠류,블라우스,"블라우스(반팔,긴팔)",18,342240,698200,51.0
202045,스웨터류,스웨터,POLAR,11200,145444140,385520000,62.3
202045,스웨터류,스웨터,V-NECK스웨터,1996,54193776,76632400,29.3
202045,스웨터류,스웨터,기본스웨터,8,119200,239200,50.2
202045,스웨터류,스웨터,풀오버스웨터,31394,1137115638,1333028600,14.7
202045,스웨터류,스웨터가디건,가디건,9460,257915192,408144000,36.8
